family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigma0,learned,0.05,150,0.002300355918254499,0.0012582737680725251,0.0038991374030555334,0.0005757022770071455,0.004528050375176129,0.09291149640279606,19040.0,17762.666666666668,20224.4,0.15116769852669676,0.32,1.26,0.98,0.6458333333333334,0.9117647058823529,0.7560975609756098,0.08666666666666667,0.013333333333333334
sigma0,learned,0.1,150,0.0024489130768930788,0.0013383677241453691,0.004034404224037357,0.0005723405168208632,0.004539877894207971,0.09291149640279606,18792.0,17493.333333333332,19957.8,0.1488494119400275,0.3,1.2466666666666666,0.9733333333333334,0.6666666666666666,0.8823529411764706,0.7594936708860759,0.07333333333333333,0.015555555555555553
sigma0,learned,0.15,150,0.002482593169231873,0.0013715424854066922,0.0040886774247703315,0.0005757022770071455,0.004715944577893647,0.09291149640279606,18677.333333333332,17474.2,19806.266666666666,0.14758271669335954,0.29333333333333333,1.24,0.9733333333333334,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.06666666666666667,0.015555555555555553
sigma0,learned,0.2,150,0.0024817943138645557,0.0013715424854066922,0.0040886774247703315,0.0005757022770071455,0.004715944577893647,0.09291149640279606,18658.666666666668,17455.533333333333,19805.333333333332,0.14763337465336007,0.2866666666666667,1.24,0.9733333333333334,0.6976744186046512,0.8823529411764706,0.7792207792207793,0.06666666666666667,0.015555555555555553
sigma0,learned,0.3,150,0.0024817943138645557,0.0013715424854066922,0.0040886774247703315,0.0005757022770071455,0.004715944577893647,0.09291149640279606,18658.666666666668,17455.533333333333,19805.333333333332,0.14763337465336007,0.2866666666666667,1.24,0.9733333333333334,0.6976744186046512,0.8823529411764706,0.7792207792207793,0.06666666666666667,0.015555555555555553
sigma0,learned,0.4,150,0.0025679387595534038,0.0014283722062962388,0.004193083239298446,0.0005897109129672853,0.004715944577893647,0.09291149640279606,18410.666666666668,17244.866666666665,19576.93333333333,0.1447846580800312,0.26666666666666666,1.2266666666666666,0.9666666666666667,0.725,0.8529411764705882,0.7837837837837837,0.06,0.02222222222222222
sigma0,learned,0.5,150,0.002837918496435627,0.0015928508279869384,0.004485327967637136,0.0005897109129672853,0.005230156207878701,0.09291149640279606,18277.333333333332,17074.666666666668,19480.466666666667,0.14355490111336014,0.25333333333333335,1.22,0.96,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.06,0.028888888888888888
sigma0,learned,0.6,150,0.002844907350164194,0.0016078995318806561,0.00449214210002249,0.0005897109129672853,0.005230156207878701,0.09291149640279606,18162.666666666668,16997.333333333332,19365.333333333332,0.14208498398002728,0.24666666666666667,1.2133333333333334,0.96,0.7567567567567568,0.8235294117647058,0.7887323943661971,0.05333333333333334,0.028888888888888888
sigma0,learned,0.7,150,0.002898060054966929,0.001657126358595055,0.004542315138881702,0.0005897109129672853,0.0055760941069766135,0.09291149640279606,17818.666666666668,16634.666666666668,18962.733333333334,0.13646802230669589,0.22666666666666666,1.1933333333333334,0.96,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.03333333333333333,0.028888888888888888
sigma0,learned,0.8,150,0.003539140398303112,0.0019220500932628005,0.00555959391456744,0.0006134693794228874,0.0057221189721815046,0.09732257770025976,17685.333333333332,16501.333333333332,18736.466666666667,0.13398263050670114,0.21333333333333335,1.1866666666666668,0.9533333333333334,0.8125,0.7647058823529411,0.787878787878788,0.03333333333333333,0.03777777777777777
