family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
A,peak_current,discrepancy,0.75,120,0.7743187938219035,0.5526565380078852,1.0759086605413677,4.277990093999234e-06,0.7166666666666667,50774.175,0.6902380533104602,0.9249242431418679,1.4083333333333334,0.40236686390532544,0.6666666666666666,0.0196078431372549,102
A,peak_current,discrepancy,0.7999999999999999,120,0.8059912479289477,0.5795877683788484,1.1072808930781362,5.3283224348144715e-06,0.7,48999.85833333333,0.6648732699826235,0.8953254758668966,1.3416666666666666,0.40993788819875776,0.6470588235294118,0.058823529411764705,102
A,peak_current,discrepancy,0.85,120,0.831743456872248,0.6053841364644333,1.127389030549945,5.3283224348144715e-06,0.6833333333333333,47286.60833333333,0.6412035414688049,0.8665223576085737,1.2916666666666667,0.4129032258064516,0.6274509803921569,0.09803921568627451,102
A,peak_current,discrepancy,0.8999999999999999,120,0.8413244030187494,0.6120327260183217,1.129507252718132,5.3283224348144715e-06,0.675,46459.40833333333,0.6303990190317089,0.8525874398335873,1.2666666666666666,0.4144736842105263,0.6176470588235294,0.11764705882352941,102
A,peak_current,discrepancy,0.95,120,0.8629331362900684,0.6356235604048197,1.1629322926971464,6.185477590578421e-06,0.6666666666666666,45628.00833333333,0.6169637719524969,0.8394333216919222,1.2416666666666667,0.4161073825503356,0.6078431372549019,0.14705882352941177,102
A,peak_current,sensitivity,0.01,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.020000000000000004,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.030000000000000006,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.04000000000000001,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.05000000000000001,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.06000000000000001,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
