family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
id,120000,cclamp,spike_count,medium,58.0,18.70967741935484,22316.0,0.2531975390011212,639310.0,10.02557320100459,4.0,,,,,,,,,,
id,120000,cclamp,spike_count,hybrid,38.92678390155863,12.557027065018913,22316.0,0.2540158645802876,639310.0,10.02557320100459,23.07321609844137,3.2183495845897383,6.64908440216088,0.0,14.780399100251877,True,True,True,False,3.2358476982604873,False
id,120000,cclamp,spike_count,emulator,24.941665752668996,8.045698629893224,0.0,0.0008183255791664124,639310.0,10.02557320100459,37.058334247331004,1.3768376363841723,4.951076343131588,0.0,10.147230786729988,True,True,True,False,,
id,120000,cclamp,spike_count,fine,0.0,0.0,639310.0,10.02557320100459,639310.0,10.02557320100459,62.0,,,,,,,,,,
id,120000,cclamp,spike_latency,coarse,2.5500000000000007,5.100000000000002,12776.0,0.690568391000852,639310.0,10.02557320100459,,,,,,,,,,,
id,120000,cclamp,spike_latency,medium,0.4499999999999993,0.8999999999999987,22316.0,0.2531975390011212,639310.0,10.02557320100459,4.25,,,,,,,,,,
id,120000,cclamp,spike_latency,hybrid,12.531148194170932,25.062296388341867,22316.0,0.2540158645802876,639310.0,10.02557320100459,16.331148194170932,67.75068256302211,6.64908440216088,0.0,122.63599470952508,False,True,True,False,3.2358476982604873,False
id,120000,cclamp,spike_latency,emulator,66.72116471027863,133.4423294205573,0.0,0.0008183255791664124,639310.0,10.02557320100459,70.52116471027863,66.76748840236763,4.951076343131588,0.0,329.67375625692404,True,True,True,False,,
id,120000,cclamp,spike_latency,fine,0.0,0.0,639310.0,10.02557320100459,639310.0,10.02557320100459,3.8000000000000007,,,,,,,,,,
id,120001,vclamp_Kf,charge,coarse,1528.5861151668914,4.762395252826818,1092.0,0.0834044930015807,91210.0,1.4058574880036758,,,,,,,,,,,
id,120001,vclamp_Kf,charge,medium,1099.2113802532122,3.424654330711074,4599.0,0.05029703200125368,91210.0,1.4058574880036758,5320.189085340515,,,,,,,,,,
id,120001,vclamp_Kf,charge,hybrid,881.842883931773,2.7474306632160292,4599.0,0.051115357580420094,91210.0,1.4058574880036758,5537.557581661954,1.5860432224179708,6.104014628156454,0.0,8.090808289346208,True,True,True,False,1.8324978099745468,False
id,120001,vclamp_Kf,charge,emulator,47.518613898701915,0.14804689052626954,0.0,0.0008183255791664124,91210.0,1.4058574880036758,6371.881851695025,1.4395256024092866,5.426862127900838,0.0,8.702931547944399,True,True,True,False,,
id,120001,vclamp_Kf,charge,fine,0.0007127482303985744,2.2206068439528417e-06,91210.0,1.4058574880036758,91210.0,1.4058574880036758,6419.400465593727,,,,,,,,,,
id,120001,vclamp_Kf,peak_current,coarse,1361.8911316587096,35.87196159400638,1092.0,0.0834044930015807,91210.0,1.4058574880036758,,,,,,,,,,,
id,120001,vclamp_Kf,peak_current,medium,68.53359142490842,1.8051621765826464,4599.0,0.05029703200125368,91210.0,1.4058574880036758,311.1197843989159,,,,,,,,,,
id,120001,vclamp_Kf,peak_current,hybrid,31.18722777084656,0.8214658358607297,4599.0,0.051115357580420094,91210.0,1.4058574880036758,348.46614805297776,0.6131865120195731,6.104014628156454,0.0,3.1269752294122175,True,True,True,False,1.8324978099745468,False
id,120001,vclamp_Kf,peak_current,emulator,35.44025472001897,0.9334897824394637,0.0,0.0008183255791664124,91210.0,1.4058574880036758,344.21312110380535,0.8054188097794872,5.426862127900838,0.0,3.7400373691923057,True,True,True,False,,
id,120001,vclamp_Kf,peak_current,fine,1.5215765699849726e-05,4.007804663091025e-07,91210.0,1.4058574880036758,91210.0,1.4058574880036758,379.6533758238243,,,,,,,,,,
id,120001,vclamp_Kf,time_to_peak,coarse,3.900000000000002,20.0,1092.0,0.0834044930015807,91210.0,1.4058574880036758,,,,,,,,,,,
id,120001,vclamp_Kf,time_to_peak,medium,0.10000000000000142,0.5128205128205198,4599.0,0.05029703200125368,91210.0,1.4058574880036758,3.8000000000000007,,,,,,,,,,
id,120001,vclamp_Kf,time_to_peak,hybrid,0.012488059764415915,0.06404133212520978,4599.0,0.051115357580420094,91210.0,1.4058574880036758,3.887511940235586,0.6384475873367899,6.104014628156454,0.0,1.8826682287078853,True,True,True,False,1.8324978099745468,False
id,120001,vclamp_Kf,time_to_peak,emulator,0.20996012585296686,1.0767185941177781,0.0,0.0008183255791664124,91210.0,1.4058574880036758,3.6900398741470353,0.6068163555728008,5.426862127900838,0.0,2.0270986347977686,True,True,True,False,,
