family,policy,param,n,err_rel_tol_mean,err_lo,err_hi,success_rate,cost_frac_fine,wall_mean,false_safe_rate
id,oracle_voc,3e-05,720,1.88870942109239,1.6675086757486253,2.1213060112349154,0.4847222222222222,0.07095416789051218,0.39142373335423347,0.8519417475728155
id,oracle_voc,0.0001,720,2.3746254938518776,2.1052380619808173,2.6484599107251885,0.43333333333333335,0.06259106208148377,0.2943341229972551,0.9805825242718447
id,oracle_voc,0.0003,720,3.0589383690987106,2.2903201704687297,4.141264717970438,0.42777777777777776,0.06138876398493412,0.2735849508319714,1.0
id,oracle_voc,0.001,720,3.0589383690987106,2.2903201704687297,4.141264717970438,0.42777777777777776,0.06138876398493412,0.2735849508319714,1.0
block,uniform_coarse,0.0,360,19.070166177454123,15.29551566958159,23.501597432608857,0.175,0.022164000419599386,0.6401518105441634,1.0
block,uniform_medium,1.0,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,uniform_fine,2.0,360,0.00026303040158118804,0.00014554026634218747,0.00040180280311593263,1.0,1.0,7.093509880963979,0.0
block,random,0.0,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,random,1.0,360,4.55576869360022,2.8483432087804155,7.425016152983838,0.49444444444444446,0.22583715609860558,1.6198503771500328,0.0
block,random,2.0,360,3.5153254556040605,1.807621496982991,6.469066826190153,0.6277777777777778,0.43802315797483465,3.1515123214165315,0.0
block,random,3.0,360,2.4856168325425174,0.8877123427654234,5.481918951095282,0.8055555555555556,0.6743756851343072,4.91751839662219,0.0
block,random,4.0,360,0.00026303040158118804,0.00014554026634218747,0.00040180280311593263,1.0,1.0,7.093509880963979,0.0
block,share,0.0,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,share,1.0,360,4.59114234497345,2.848977428504748,7.673007044582397,0.6055555555555555,0.19022422145320453,1.4634955217277719,0.0
block,share,2.0,360,2.3581269030146563,1.9246451492077743,2.8658272694841864,0.7194444444444444,0.30673763902517337,1.8107074538973695,0.0
block,share,3.0,360,2.0204496458831542,1.621801821564254,2.5016618247299385,0.7805555555555556,0.40357197037946313,2.1686052905054263,0.0
block,share,4.0,360,0.00026303040158118804,0.00014554026634218747,0.00040180280311593263,1.0,1.0605724256660065,7.415722012591777,0.0
block,discrepancy,0.02,360,1.6022302210687507,0.06107126751275117,4.641414029619759,0.9861111111111112,1.0260116593055881,7.763239796480462,0.0
block,discrepancy,0.05,360,1.6064814647586514,0.06630953355775453,4.648928297036381,0.9833333333333333,0.9575932502905674,7.637575230824637,0.0
block,discrepancy,0.1,360,1.6064871343549236,0.06631030698507875,4.64893222594325,0.9833333333333333,0.9009017456782455,7.401511360924724,0.025974025974025976
block,discrepancy,0.2,360,1.921418896588042,0.37318263364000487,4.986204735422745,0.8944444444444445,0.8343461559360716,7.1372562595524265,0.025974025974025976
block,discrepancy,0.3,360,1.9517365771006274,0.4013970981241743,5.000518525387589,0.8833333333333333,0.8206293675622226,7.104525906257984,0.025974025974025976
block,discrepancy,0.5,360,2.039009300012565,0.4864844776619243,5.092768242181208,0.8583333333333333,0.7720318104171371,6.862736697444042,0.025974025974025976
block,discrepancy,0.7,360,2.260943666041403,0.6664259424285784,5.274569227748785,0.8416666666666667,0.7533923883631737,6.823507184346959,0.05194805194805195
block,discrepancy,0.9,360,3.066018789812893,1.3540964221275131,5.958803963386631,0.7583333333333333,0.6873985155440989,6.554210976258108,0.16883116883116883
block,sensitivity,0.02,360,0.6017658081086483,0.4439358270252663,0.772906624337611,0.8277777777777777,0.6113860451663368,5.107961451774534,0.24242424242424243
block,sensitivity,0.05,360,0.8953904273462505,0.6825734864748244,1.1482155483694743,0.7944444444444444,0.575251119076116,4.415028643349514,0.24242424242424243
block,sensitivity,0.1,360,0.9813186375826525,0.7394617213325906,1.2538446844109314,0.7833333333333333,0.560238295793849,4.2038086146384455,0.24242424242424243
block,sensitivity,0.2,360,1.0162903735596385,0.7718405853556846,1.2687709720851978,0.7777777777777778,0.5516482127456077,4.112413055782882,0.24242424242424243
block,sensitivity,0.3,360,1.06523870838851,0.8131110720123308,1.3098800200121432,0.775,0.5462695165931155,4.047275868913443,0.24242424242424243
block,sensitivity,0.5,360,1.0655325674175473,0.8132653287158256,1.3100195905535035,0.775,0.5420540992648287,4.007140069552305,0.24242424242424243
block,sensitivity,0.7,360,1.0668437800383148,0.8152152815795464,1.311986917902357,0.775,0.5379551878046093,3.965916495852283,0.24242424242424243
block,sensitivity,0.9,360,1.2340576276140465,0.9044423667869432,1.5857079861630805,0.7694444444444445,0.5350616312026343,3.9262203577883863,0.24242424242424243
block,novelty,0.5,360,4.9457904880477,3.2302443126482254,7.927065381739276,0.425,0.2616974889759392,2.368808388522262,0.5930735930735931
block,novelty,0.75,360,5.611762529853252,3.8386175412877384,8.603990153255332,0.36666666666666664,0.09559272262405195,0.8823125356916636,0.9523809523809523
block,novelty,0.9,360,5.711710646888727,3.9601023281168546,8.774845070880243,0.35833333333333334,0.08163355372839305,0.7296701891278038,0.974025974025974
block,novelty,0.95,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,novelty,0.99,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,uncertainty,0.02,360,0.004968845451601753,0.00016632367979426405,0.014370887996918628,0.9972222222222222,1.0216483032261239,6.994947420463935,0.0
block,uncertainty,0.05,360,0.0049673986955269655,0.00016788749332273938,0.014367359486617902,0.9972222222222222,0.9650577102310091,6.509002490436109,0.0
block,uncertainty,0.1,360,0.05065241106621339,0.00235861861539739,0.1342506542685147,0.9916666666666667,0.8827102324889706,5.853090432386034,0.0
block,uncertainty,0.2,360,0.16296669096852745,0.060811826895682965,0.3079687615709857,0.9694444444444444,0.7367778960266621,4.821464507549778,0.0
block,uncertainty,0.3,360,0.24494572960100086,0.11384621030976219,0.41178692983828574,0.95,0.6213654619339912,3.6158741520109694,0.0
block,uncertainty,0.5,360,0.5540534776155984,0.3252882240954195,0.7928980730872297,0.9111111111111111,0.517916621118062,2.9266117893998045,0.0
block,uncertainty,0.7,360,0.9913615640574791,0.6647640042450896,1.2721995032717444,0.8555555555555555,0.42791063937368723,2.365084045991494,0.0
block,uncertainty,0.9,360,1.2994793052719222,0.9636507231498344,1.6353471094070193,0.8138888888888889,0.3788623724869324,2.1652192202748664,0.0
