family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,31003,recovery_Kf,recovery_fraction,hybrid,0.007075488183837575,0.35377440919187875,7287.0,0.08994159604626475,154420.0,2.502985544000694,0.3746842211411064,0.8715438009706407,4.802314189882189,744711020.6681777,4.993489357356619,True,True,False,False,2.910551271232566,False
opening_step,31003,recovery_Kf,recovery_fraction,emulator,0.09725361410553474,4.862680705276737,0.0,0.0010610580444335937,154420.0,2.502985544000694,0.4790133234304787,0.9625770195627255,4.564450473064109,744711020.6681777,4.825498017024614,True,True,False,False,,
opening_step,31003,recovery_Kf,recovery_fraction,fine,9.255447963596453e-09,4.6277239817982263e-07,154420.0,2.502985544000694,154420.0,2.502985544000694,0.38175970932494396,,,,,,,,,,
opening_step,31003,vclamp_NaT,charge,coarse,618.4117870704949,2.1946837838998925,498.0,0.08557875499900547,75775.0,1.2106224870003643,,,,,,,,,,,
opening_step,31003,vclamp_NaT,charge,medium,87.65351391961212,0.3110738663512685,2786.0,0.04535206500077038,75775.0,1.2106224870003643,-5547.889898822921,,,,,,,,,,
opening_step,31003,vclamp_NaT,charge,hybrid,46.56799430270985,0.16526532010174885,2786.0,0.04641312304520397,75775.0,1.2106224870003643,-5682.111407045243,0.3637353176901884,5.009407648850342,744711020.6681777,1.1288660776840311,True,True,False,False,0.750435464615582,False
opening_step,31003,vclamp_NaT,charge,emulator,325.5532372104435,1.1553570378832845,0.0,0.0010610580444335937,75775.0,1.2106224870003643,-5309.99017553209,1.610891559390636,4.478931562792704,744711020.6681777,10.619080468001194,True,True,False,False,,
opening_step,31003,vclamp_NaT,charge,fine,0.0011732543598554912,4.1637665578181665e-06,75775.0,1.2106224870003643,75775.0,1.2106224870003643,-5635.543412742533,,,,,,,,,,
opening_step,31003,vclamp_NaT,peak_current,coarse,503.21705689934953,13.438499939790264,498.0,0.08557875499900547,75775.0,1.2106224870003643,,,,,,,,,,,
opening_step,31003,vclamp_NaT,peak_current,medium,99.01821824223862,2.644298919606401,2786.0,0.04535206500077038,75775.0,1.2106224870003643,-473.47746529656666,,,,,,,,,,
opening_step,31003,vclamp_NaT,peak_current,hybrid,4.824063651679182,0.1288274675983442,2786.0,0.04641312304520397,75775.0,1.2106224870003643,-369.63518340264886,0.32367988351602284,5.009407648850342,744711020.6681777,1.8862205525578042,True,True,False,False,0.750435464615582,False
opening_step,31003,vclamp_NaT,peak_current,emulator,15.46609956101463,0.413024906787006,0.0,0.0010610580444335937,75775.0,1.2106224870003643,-389.9253466153427,1.0383198608040274,4.478931562792704,744711020.6681777,9.2152829699448,True,True,False,False,,
opening_step,31003,vclamp_NaT,peak_current,fine,0.0008038552825269107,2.1467096589292777e-05,75775.0,1.2106224870003643,75775.0,1.2106224870003643,-374.45924705432805,,,,,,,,,,
opening_step,31003,vclamp_NaT,time_to_peak,coarse,1.4800000000000004,14.8,498.0,0.08557875499900547,75775.0,1.2106224870003643,,,,,,,,,,,
